"Company";"TypeName";"Inches";"Screen_size";"ScreenResolution_Width";"ScreenResolution_Length";"PPI";"Has_Touch_Screen";"Has_IPS_Panel";"Cpu_Brand";"CPU_Model";"Processing_speed";"Ram";"memory_type";"primary_memory";"secondary_memory";"weight";"price";"Intel";"AMD";"Nvidia";"macOS";"Windows";"Linux";"Android"
"Dell";"Ultrabook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i7";2.8;8;"SSD";256;0;1.6;90043;1;0;0;0;1;0;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;2.0;21258;1;0;0;0;0;1;0
"Xiaomi";"Ultrabook";13.3;"Small";1080;1920;166;0;1;"Intel";"Core i5";2.3;8;"SSD";256;0;1.3;49816;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"SSD";128;1024;2.2;48618;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;2.0;44701;1;0;0;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";2.5;4;"SSD";256;0;1.3;90576;1;0;0;0;1;0;0
"HP";"2 in 1 Convertible";15.6;"Moderate";768;1366;100;1;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.3;36486;1;0;0;0;1;0;0
"Asus";"Notebook";14.1;"Moderate";768;1366;111;0;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;1.7;18541;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.5;8;"HDD";1024;0;2.2;35644;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;2.2;19660;1;0;0;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";2.5;4;"SSD";256;0;1.3;95850;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;24279;0;1;0;0;0;1;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i5";2.5;12;"SSD";128;1024;2.2;72988;0;0;1;0;1;0;0
"Acer";"Netbook";11.6;"Small";768;1366;135;0;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;1.3;15824;1;0;0;0;0;0;1
"Lenovo";"Notebook";17.3;"High";900;1600;106;0;0;"AMD";"A4-Series 7210";2.2;4;"HDD";500;0;2.8;20193;0;1;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;2.0;67399;1;0;0;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i7";2.7;16;"SSD";256;0;1.4;74538;1;0;0;0;1;0;0
"Samsung";"Ultrabook";15.0;"Moderate";1080;1920;147;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.2;90522;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;95850;1;0;0;0;1;0;0
"MSI";"Gaming";17.3;"High";2160;3840;255;0;1;"Intel";"Core i7";2.6;16;"SSD";512;2048;2.4;141138;0;0;1;0;1;0;0
"Toshiba";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.1;78588;1;0;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;2.6;49497;0;0;1;0;0;1;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.0;47952;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;32713;0;1;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.6;8;"HDD";500;0;1.9;49816;1;0;0;0;1;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i7";1.3;8;"SSD";512;0;1.2;107257;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.7;32;"SSD";256;256;3.6;68145;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i7";1.3;16;"SSD";256;0;1.2;87858;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.7;8;"Flash Storage";256;0;1.1;109170;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"SSD";512;0;2.0;104588;1;0;0;0;1;0;0
"LG";"Ultrabook";15.6;"Moderate";1080;1920;141;1;1;"Intel";"Core i7";2.7;16;"SSD";512;0;1.1;111834;1;0;0;0;1;0;0
"HP";"Netbook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i7";2.7;8;"SSD";512;0;1.3;79014;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Celeron Dual";1.5;4;"Flash Storage";16;0;2.2;19127;1;0;0;0;0;0;1
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.3;8;"SSD";128;1024;2.6;42037;0;0;1;0;1;0;0
"LG";"Ultrabook";14.0;"Small";1080;1920;157;1;1;"Intel";"Core i7";2.7;8;"SSD";512;0;1.0;101178;1;0;0;0;1;0;0
"Dell";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.8;8;"SSD";256;0;1.6;64202;1;0;0;0;1;0;0
"HP";"Ultrabook";12.5;"Small";2160;3840;352;1;0;"Intel";"Core M";1.2;8;"SSD";240;0;1.1;165168;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;6;"SSD";256;0;2.2;42037;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;2.0;54291;0;0;1;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;2.4;26586;1;0;0;0;1;0;0
"Lenovo";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;1.4;46939;1;0;0;0;1;0;0
"HP";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.5;51148;1;0;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.7;85194;0;0;1;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";128;1024;2.6;71874;0;0;1;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";128;1024;2.2;59668;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;2.2;36496;0;1;0;0;1;0;0
"HP";"Ultrabook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.8;69103;0;1;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i5";2.5;8;"SSD";512;0;1.4;97236;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.0;38889;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";12.5;"Small";1080;1920;176;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;1.4;87912;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;2.3;62071;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;2.2;37725;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.0;61218;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;2.2;16463;1;0;0;0;1;0;0
"HP";"Ultrabook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;1.3;84129;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";1024;0;1.9;15392;1;0;0;0;0;0;0
"Lenovo";"2 in 1 Convertible";13.3;"Small";1800;3200;276;1;1;"Intel";"Core i7";2.2;16;"SSD";1024;0;1.3;95850;1;0;0;0;1;0;0
"Toshiba";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.3;4;"SSD";128;0;1.5;58874;1;0;0;0;1;0;0
"HP";"Netbook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.3;88924;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;29762;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.2;63882;0;0;1;0;1;0;0
"Dell";"Gaming";17.3;"High";1440;2560;170;0;0;"Intel";"Core i7";2.7;16;"SSD";512;1024;4.4;146946;0;0;1;0;1;0;0
"HP";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i5";2.3;8;"SSD";128;1024;2.8;74538;0;0;1;0;1;0;0
"Asus";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;2.8;28238;0;0;1;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.2;32980;1;0;0;0;1;0;0
"Toshiba";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;2.2;59620;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";11.3;"Small";1080;1920;195;1;1;"Intel";"Core M";1.2;8;"SSD";256;0;1.1;69210;1;0;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"AMD";"FX 8800P";2.1;16;"SSD";512;1024;2.5;53226;0;1;0;0;1;0;0
"Dell";"Ultrabook";12.5;"Small";1080;1920;176;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.4;78438;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.2;36496;0;0;1;0;0;0;0
"Dell";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.4;35111;0;1;0;0;1;0;0
"Acer";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;1.7;18594;1;0;0;0;0;0;1
"HP";"Workstation";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.7;8;"SSD";8;0;2.0;119826;0;0;1;0;1;0;0
"Dell";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.8;8;"SSD";256;0;1.4;94572;1;0;0;0;1;0;0
"Toshiba";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.2;77788;1;0;0;0;1;0;0
"Asus";"2 in 1 Convertible";12.5;"Small";1080;1920;176;0;0;"Intel";"Core M";1.2;8;"Flash Storage";64;0;1.2;61751;1;0;0;0;0;0;1
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;1.7;79333;1;0;0;0;1;0;0
"Dell";"Gaming";17.3;"High";2160;3840;255;0;1;"Intel";"Core i7";2.8;16;"SSD";512;1024;4.4;168045;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";1.2;8;"SSD";256;0;1.2;101178;1;0;0;0;1;0;0
"HP";"2 in 1 Convertible";11.6;"Small";768;1366;135;1;0;"Intel";"Pentium Quad";1.1;4;"SSD";256;0;1.5;41292;1;0;0;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1800;3200;276;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.3;67559;1;0;0;0;1;0;0
"Acer";"2 in 1 Convertible";11.6;"Small";768;1366;135;1;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;1.3;20725;1;0;0;0;0;0;1
"Toshiba";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;1.2;81784;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";12.5;"Small";1080;1920;176;0;1;"Intel";"Core i5";2.6;8;"SSD";256;0;1.4;93772;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;12;"SSD";128;1024;2.4;53759;0;0;1;0;1;0;0
"Toshiba";"Ultrabook";12.5;"Small";1080;1920;176;1;0;"Intel";"Core i7";2.7;8;"SSD";512;0;1.1;95371;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.0;45101;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.3;24808;0;1;0;0;0;1;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;1.9;43956;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;2.0;36496;1;0;0;0;1;0;0
"Dell";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;32;"SSD";256;1024;4.4;167778;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;6;"SSD";256;0;2.4;37029;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i7";1.3;16;"SSD";512;0;1.2;101178;1;0;0;0;1;0;0
"Dell";"Ultrabook";14.0;"Small";1440;2560;210;1;0;"Intel";"Core i7";2.6;8;"SSD";256;0;1.5;104587;1;0;0;0;1;0;0
"Dell";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.6;32;"SSD";256;1024;4.4;149184;0;0;1;0;1;0;0
"Toshiba";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;2.0;62870;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.7;109218;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.7;8;"SSD";128;1024;2.0;52161;0;0;1;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.3;4;"Hybrid";508;0;1.7;53386;1;0;0;0;1;0;0
"Asus";"2 in 1 Convertible";15.6;"Moderate";2160;3840;282;1;0;"Intel";"Core i7";2.7;16;"SSD";512;2048;2.3;95850;0;0;1;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;3.0;93186;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;1;"Intel";"Core i7";2.7;12;"SSD";512;0;2.2;63871;1;0;0;0;1;0;0
"Toshiba";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;1.2;63669;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;2.2;29250;0;1;0;0;1;0;0
"Fujitsu";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"SSD";256;0;2.3;34578;1;0;0;0;1;0;0
"Toshiba";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;1.8;48751;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.3;31914;0;1;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.0;42943;1;0;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.5;63349;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.4;39906;0;1;0;0;1;0;0
"Dell";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;8;"SSD";128;0;1.6;59620;1;0;0;0;1;0;0
"HP";"Netbook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core M";1.2;8;"SSD";512;0;1.0;101658;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;4;"SSD";128;1024;2.1;26586;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.1;4;"SSD";128;0;1.9;14418;1;0;0;0;0;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;2.3;71874;1;0;0;0;1;0;0
"Asus";"Notebook";13.3;"Small";1800;3200;276;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.4;61272;1;0;0;0;1;0;0
"HP";"Ultrabook";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i7";2.7;8;"SSD";256;0;1.1;71874;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";500;0;2.4;20246;1;0;0;0;1;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.5;95850;0;0;1;0;1;0;0
"HP";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.7;8;"SSD";512;0;1.5;111301;1;0;0;0;1;0;0
"Acer";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.7;67132;0;0;1;0;1;0;0
"HP";"Notebook";13.3;"Small";1080;1920;166;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;63349;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.4;4;"SSD";128;0;2.2;29144;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;1.6;41505;1;0;0;0;1;0;0
"Toshiba";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;1.2;63669;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.4;4;"SSD";256;0;1.5;58607;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;2.0;64202;1;0;0;0;1;0;0
"HP";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;1.4;77202;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.6;55904;0;0;1;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;1.6;36443;1;0;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"Hybrid";1024;0;2.7;50562;0;0;1;0;1;0;0
"HP";"Ultrabook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;1.3;81997;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;1.5;84715;1;0;0;0;1;0;0
"HP";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.5;100550;1;0;0;0;1;0;0
"HP";"Notebook";13.3;"Small";768;1366;118;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;1.5;42624;1;0;0;0;1;0;0
"Toshiba";"Notebook";13.3;"Small";768;1366;118;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.5;64468;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.4;4;"SSD";256;0;2.0;41025;1;0;0;0;1;0;0
"Lenovo";"Notebook";17.3;"High";2160;3840;255;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;2.4;158135;0;0;1;0;1;0;0
"Toshiba";"Notebook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i5";2.3;8;"SSD";256;0;1.5;79387;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.4;118761;1;0;0;0;1;0;0
"Dell";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;1;"Intel";"Core i3";2.3;4;"HDD";1024;0;2.1;42410;1;0;0;0;1;0;0
"Toshiba";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.2;84715;1;0;0;0;1;0;0
"HP";"Notebook";13.3;"Small";1080;1920;166;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.1;61218;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.6;63159;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.4;8;"HDD";500;0;2.1;55754;1;0;0;0;1;0;0
"HP";"Ultrabook";12.5;"Small";768;1366;125;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;1.3;83063;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.3;63349;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.0;56476;1;0;0;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.3;86526;1;0;0;0;1;0;0
"HP";"Notebook";17.3;"High";1080;1920;127;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.6;57542;0;0;1;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;1.6;51841;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"A9-Series 9420";3.0;6;"HDD";1024;0;2.1;21791;0;1;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.7;63499;0;0;1;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;2.0;63669;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.8;65480;1;0;0;0;1;0;0
"HP";"Ultrabook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.3;71874;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.0;39533;1;0;0;0;1;0;0
"Toshiba";"Ultrabook";14.0;"Small";1080;1920;157;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;1.5;91908;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;2.1;56633;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.6;53839;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;1;"Intel";"Core i7";2.5;4;"SSD";256;0;1.8;45128;1;0;0;0;1;0;0
"Vero";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Atom X5-Z8350";1.44;2;"Flash Storage";32;0;1.5;11231;1;0;0;0;1;0;0
"Toshiba";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.5;16;"SSD";256;0;2.4;75924;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;2.3;55922;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;1.5;53280;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.4;8;"SSD";256;500;1.8;112065;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.4;78268;1;0;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.7;16;"SSD";256;1024;3.8;82351;0;0;1;0;1;0;0
"Lenovo";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;16;"SSD";128;1024;4.6;122010;0;0;1;0;1;0;0
"Asus";"Netbook";11.6;"Small";768;1366;135;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;1.2;15339;1;0;0;0;0;0;1
"Lenovo";"Notebook";14.0;"Small";1440;2560;210;0;1;"Intel";"Core i7";2.6;16;"SSD";256;0;1.1;139593;1;0;0;0;1;0;0
